id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
comentario_2944310,Muito bom...ele ainda explicou!,0,0,Muito bom...ele ainda explicou!,0.0065913703,0.2840762138366699,0.00512067,0.0003671646,0.0006752109,0.0065913703,comentarios
comentario_2847074,"""A gente se espantava muito com algumas denúncias, e também com algumas denúncias na Vara de Violência Doméstica, mas o tempo nos levou a verificar... o tempo e a estatística: 80% das denúncias de abuso são falsas no Brasil. Isso é uma luz que acendeu de alerta imensa, do tamanho do Sol. Não vamos embarcar, e também não vamos neglicenciar, lógico, as denúncias, mas vamos passar a olhá-las já com a experiência de quem tem uma estatística de 80% de falsas denúncias"".https://www.youtube.com/watch?v=94-6zKPKjxsJuíza de Direito do Tribunal de Justiça Do Estado de Mato Grosso. Jaqueline Cherulli",1,1,"""A gente se espantava muito com algumas denúncias, e também com algumas denúncias na Vara de Violência Doméstica, mas o tempo nos levou a verificar... o tempo e a estatística: 80% das denúncias de abuso são falsas no Brasil. Isso é uma luz que acendeu de alerta imensa, do tamanho do Sol. Não vamos embarcar, e também não vamos neglicenciar, lógico, as denúncias, mas vamos passar a olhá-las já com a experiência de quem tem uma estatística de 80% de falsas denúncias"".https://www.youtube.com/watch?v=94-6zKPKjxsJuíza de Direito do Tribunal de Justiça Do Estado de Mato Grosso. Jaqueline Cherulli",0.077668175,0.2520756721496582,0.077668175,0.0023460388,0.01857083,0.033901088,comentarios
comentario_826529,"Esses canais de ""desenvolvimento pessoal"" focam em o homem se tornar melhor para agradar femeas, jamais para se valorizarem e terem orgulho proprio. Será que é mesmo um engrandecimento tentar agradar alguem que está pouco se importando com o homem?",1,1,"Esses canais de ""desenvolvimento pessoal"" focam em o homem se tornar melhor para agradar femeas, jamais para se valorizarem e terem orgulho proprio. Será que é mesmo um engrandecimento tentar agradar alguem que está pouco se importando com o homem?",0.1641865,0.2916579246520996,0.1641865,0.0039482117,0.11280017,0.06494803,comentarios
comentario_116083,"O Ricky veio de favela e é um rapaz simples, ele vai melhorar a comunicação com o tempo não precisa tacar hate...",0,0,"O Ricky veio de favela e é um rapaz simples, ele vai melhorar a comunicação com o tempo não precisa tacar hate...",0.10089093,0.25989460945129395,0.10089093,0.001964569,0.0050687063,0.058475737,comentarios
comentario_2634411,QUANDO o homem fala assim ele foi atras de uma puta e se deu mal...fato kkkkkk tadinho😂😂 faz parte...mais tem aquele 1% de mulher de verdade amém,1,1,QUANDO o homem fala assim ele foi atras de uma puta e se deu mal...fato kkkkkk tadinho😂😂 faz parte...mais tem aquele 1% de mulher de verdade amém,0.6289369,0.26563096046447754,0.6289369,0.35368225,0.2854555,0.5678696,comentarios
comentario_917099,"O maior castigo para quem trai, é o desprezo eterno.",0,0,"O maior castigo para quem trai, é o desprezo eterno.",0.050078966,0.30279064178466797,0.050078966,0.0019073486,0.0055866763,0.030375287,comentarios
comentario_268430,O judiciário trabalha pro crime organizado só não ver quem não quer,0,1,O judiciário trabalha pro crime organizado só não ver quem não quer,0.17891699,0.288193941116333,0.17891699,0.005531311,0.032753747,0.16802633,comentarios
comentario_939170,"Deu em cima do eis, e ela foi confirmar antes.",0,0,"Deu em cima do eis, e ela foi confirmar antes.",0.005560614,0.23628592491149902,0.0027959486,0.00017762184,0.00044628666,0.005560614,comentarios
comentario_1828605,"Pior é que o trouxa vai ter que pagar pensão caso separe da mulher, registrou já era",1,1,"Pior é que o trouxa vai ter que pagar pensão caso separe da mulher, registrou já era",0.42367843,0.28311896324157715,0.37751234,0.023076924,0.1714862,0.42367843,comentarios
comentario_2878946,"@  respondi teu comentário ontem mas parece que minha resposta foi removida, ou vamos dizer que sumiu misteriosamente, porque eu pelo menos não consigo encontra-la, então estou respondendo novamente. Vamos lá.Piada pronta para mim é homem que precisa usar um aplicativo de paquera para conseguir uma mulher.Homem de verdade não precisa se rebaixar ao uso desse tipo de porcaria, que não passa de uma versão digital de mercado de pedaços de carne, onde pessoas que não têm nada a oferecer além de seus corpos se submetem a esse tipo de baixaria.Homem de valor não precisa e não procura mulher em aplicativo de paquera, boteco, balada, pancadão ou casa de prostituição.Homem de verdade tem plena capacidade de encontrar uma mulher digna, de índole compatível com a sua própria, em ambientes saudáveis que normalmente ele já  frequenta.Dizer que hoje em dia não existe mais mulher de valor é a desculpa mais esfarrapada que um homem pode usar para justificar sua própria capacidade de encontrar uma mulher para um relacionamento sério, baseado no respeito mútuo e construir uma família, porque a existência de pessoas imprestáveis não é uma exclusividade desta geração: vagabundos e vagabundas sempre existiram, desde que o ser humano começou a caminhar no mundo.Dizer que a cafajestice aumentou é correto, mas jovens decentes também existem nos dias de hoje. É verdade que está mais complicado nos dias de hoje, até por causa da legislação que favorece a canalhice, mas não é impossível.Agora, não dá para concordar com homem que procura mulher em antro de vagabundas para se relacionar, só tem olhos para aquelas que se comportam como prostitutas, se envolve com esses trastes e depois que se ferra, vem aqui dizer que não existe mulher decente, que são todas iguais.Para mim, homens que fazem isso não se diferem em nada das mulheres que rodam na mão de dezenas de vagabundos brincando no carrossel do senta-e-quica e depois ficam cacarejando que os homens são todos iguais.Homem de verdade consegue, sim, selecionar o joio do trigo e construir uma família com uma mulher de índole compatível com a sua.Homem de valor que escolhe viver solteiro é raro mas também existe, desde que consiga viver sem sexo casual, caso contrário não é de fato um homem de valor.Porque homem que diz que é solteiro mas cada dia pega uma mulher diferente, vivendo como um cachorro vira-latas, não é homem de valor, ao menos não sob a régua de valores morais que eu respeito. Não passa da versão masculina das mulheres que fazem a mesma coisa e que ele próprio vem aqui hipocritamente criticar.Porque já disse em outro comentário, e repito: se você consegue dizer com toda honestidade que não consegue encontrar e não conhece pessoalmente nenhuma mulher honesta, digna, decente, então lamento dizer, mas o problema está nos ambientes que você frequenta e no teu círculo de amizades.Diga-me com quem andas e te digo quem és. Isso também é piada pronta para você?",1,1,"@  respondi teu comentário ontem mas parece que minha resposta foi removida, ou vamos dizer que sumiu misteriosamente, porque eu pelo menos não consigo encontra-la, então estou respondendo novamente. Vamos lá.Piada pronta para mim é homem que precisa usar um aplicativo de paquera para conseguir uma mulher.Homem de verdade não precisa se rebaixar ao uso desse tipo de porcaria, que não passa de uma versão digital de mercado de pedaços de carne, onde pessoas que não têm nada a oferecer além de seus corpos se submetem a esse tipo de baixaria.Homem de valor não precisa e não procura mulher em aplicativo de paquera, boteco, balada, pancadão ou casa de prostituição.Homem de verdade tem plena capacidade de encontrar uma mulher digna, de índole compatível com a sua própria, em ambientes saudáveis que normalmente ele já  frequenta.Dizer que hoje em dia não existe mais mulher de valor é a desculpa mais esfarrapada que um homem pode usar para justificar sua própria capacidade de encontrar uma mulher para um relacionamento sério, baseado no respeito mútuo e construir uma família, porque a existência de pessoas imprestáveis não é uma exclusividade desta geração: vagabundos e vagabundas sempre existiram, desde que o ser humano começou a caminhar no mundo.Dizer que a cafajestice aumentou é correto, mas jovens decentes também existem nos dias de hoje. É verdade que está mais complicado nos dias de hoje, até por causa da legislação que favorece a canalhice, mas não é impossível.Agora, não dá para concordar com homem que procura mulher em antro de vagabundas para se relacionar, só tem olhos para aquelas que se comportam como prostitutas, se envolve com esses trastes e depois que se ferra, vem aqui dizer que não existe mulher decente, que são todas iguais.Para mim, homens que fazem isso não se diferem em nada das mulheres que rodam na mão de dezenas de vagabundos brincando no carrossel do senta-e-quica e depois ficam cacarejando que os homens são todos iguais.Homem de verdade consegue, sim, selecionar o joio do trigo e construir uma família com uma mulher de índole compatível com a sua.Homem de valor que escolhe viver solteiro é raro mas também existe, desde que consiga viver sem sexo casual, caso contrário não é de fato um homem de valor.Porque homem que diz que é solteiro mas cada dia pega uma mulher diferente, vivendo como um cachorro vira-latas, não é homem de valor, ao menos não sob a régua de valores morais que eu respeito. Não passa da versão masculina das mulheres que fazem a mesma coisa e que ele próprio vem aqui hipocritamente criticar.Porque já disse em outro comentário, e repito: se você consegue dizer com toda honestidade que não consegue encontrar e não conhece pessoalmente nenhuma mulher honesta, digna, decente, então lamento dizer, mas o problema está nos ambientes que você frequenta e no teu círculo de amizades.Diga-me com quem andas e te digo quem és. Isso também é piada pronta para você?",0.39297962,0.2923274040222168,0.37751234,0.018836858,0.10221587,0.39297962,comentarios
comentario_733028,"Deve ser pegadinha, pois se uma cidadã grava um vídeo APENAS COM A VERSÃO DELA, sendo verdade ou não, era cartão vermelho no ato!Roupa suja não se lava em público, se isso não for pegadinha, claro.",0,0,"Deve ser pegadinha, pois se uma cidadã grava um vídeo APENAS COM A VERSÃO DELA, sendo verdade ou não, era cartão vermelho no ato!Roupa suja não se lava em público, se isso não for pegadinha, claro.",0.12520397,0.27590060234069824,0.12520397,0.0063705444,0.0065486208,0.06617179,comentarios
comentario_1363558,"Cara, encontrei uma mulher que namorei pouco tempo ha 18 anos atrás, após terminar um relacionamento de 12 anos , saímos ficamos, levei em restaurante caro, pizza de primeira qualidade, churrasco de sexta a domingo , ela tirou uns dias de férias e eu falei ""tem5 anos que não tiro férias , vou ficar uma semana com você de férias também, no segundo dia ela praticamente me colocou pra fora da casa dela kkkkk dizendo que eu tinha que trabalhar, era preguiçoso, etc.....fiquei calado , e como sou ""MALACO DOIDO"" KKKKKK NAO FALEI NADA KKKK Esperei a poeira baixar peguei uma grana com ela menos de 1K sendo que tinha 3k em conta corrente, dois dias antes do combinado do pagamento ela já ficou louca Kkkk e eu banquei que iria pagar no dia combinado , mas no dia falei que a grana só teria no outro dia kkkkkkkkkA bicha se revelou , me humilhando e falando do acontecido até para os Ex , e mostrando o printe das respostas deles KKKKKKK NO OUTRO DIA PAGUEI COM JUROS E SIMPLESMENTE NUNCA MAIS EMPURREI O CARECA NELA KKKKKKKK",1,1,"Cara, encontrei uma mulher que namorei pouco tempo ha 18 anos atrás, após terminar um relacionamento de 12 anos , saímos ficamos, levei em restaurante caro, pizza de primeira qualidade, churrasco de sexta a domingo , ela tirou uns dias de férias e eu falei ""tem5 anos que não tiro férias , vou ficar uma semana com você de férias também, no segundo dia ela praticamente me colocou pra fora da casa dela kkkkk dizendo que eu tinha que trabalhar, era preguiçoso, etc.....fiquei calado , e como sou ""MALACO DOIDO"" KKKKKK NAO FALEI NADA KKKK Esperei a poeira baixar peguei uma grana com ela menos de 1K sendo que tinha 3k em conta corrente, dois dias antes do combinado do pagamento ela já ficou louca Kkkk e eu banquei que iria pagar no dia combinado , mas no dia falei que a grana só teria no outro dia kkkkkkkkkA bicha se revelou , me humilhando e falando do acontecido até para os Ex , e mostrando o printe das respostas deles KKKKKKK NO OUTRO DIA PAGUEI COM JUROS E SIMPLESMENTE NUNCA MAIS EMPURREI O CARECA NELA KKKKKKKK",0.24763705,0.2861316204071045,0.24763705,0.023076924,0.06249457,0.08831572,comentarios
comentario_2239482,"Ou seja, se for sair com uma mulher, trate-a como sua filha. 😂😂😂😂",1,1,"Ou seja, se for sair com uma mulher, trate-a como sua filha. 😂😂😂😂",0.10089093,0.27865004539489746,0.10089093,0.0047302246,0.035074018,0.032689095,comentarios
comentario_427854,"Pois é, esses homens de hj estão insuportáveis 😂",0,1,"Pois é, esses homens de hj estão insuportáveis 😂",0.21642438,0.2687351703643799,0.21642438,0.0059127808,0.056582913,0.191015,comentarios
comentario_1100148,E os creditos???Qual o canal do irmao ai???,0,0,E os creditos???Qual o canal do irmao ai???,0.017718147,0.26293253898620605,0.017718147,0.000910759,0.0017204003,0.010818896,comentarios
comentario_1165321,Eu sei o meu valor sempre❤❤❤🎉🎉🎉,0,0,Eu sei o meu valor sempre❤❤❤🎉🎉🎉,0.0064715217,0.2730135917663574,0.0064715217,0.0006198883,0.0016186562,0.0062873685,comentarios
comentario_265030,Eu tenho uma casa e dois apartamentos e tenho que vender pra dividir ainda tenho que pagar pensão,0,0,Eu tenho uma casa e dois apartamentos e tenho que vender pra dividir ainda tenho que pagar pensão,0.0066008708,0.28931522369384766,0.006440107,0.00049829483,0.0010544389,0.0066008708,comentarios
comentario_1912538,"1:46 Elas dizem com a própria boca: eu ESCOLHI se relacionar mais velha, ou seja, foi totalmente opcional, é óbvio que ela podia fazer isso muito antes, mas resolveu ""aproveitar"" antes da ""coisa séria"". Assim como é totalmente opcional o cara não querer mulher acima de 25, tá vencida. Escolhas de lá, Escolhas de cá, e ponto final 😂",1,1,"1:46 Elas dizem com a própria boca: eu ESCOLHI se relacionar mais velha, ou seja, foi totalmente opcional, é óbvio que ela podia fazer isso muito antes, mas resolveu ""aproveitar"" antes da ""coisa séria"". Assim como é totalmente opcional o cara não querer mulher acima de 25, tá vencida. Escolhas de lá, Escolhas de cá, e ponto final 😂",0.23523538,0.2926480770111084,0.23523538,0.011367798,0.05976611,0.05203446,comentarios
