id_comentario_anonimizado,comentario,final_misoginia,flag_misoginia,final_toxicidade,flag_toxicidade
comentario_1132353,"Vamos lá,  algumas considerações.  Algumas coisas confesso que achei prudente olhar... tenho um filho e não tenho contato, levanta muitos alertas... o problema aí é  desistir no primeiro encontro... talvez não seja o motivo.antes de entender, mas tem muitos dessas falas podem sim ser problemáticas pra qualquer pessoa. O tom debochado delas é  que muda totalmente o foco das questões.... hj em dia e sim necessário olhar muito bem onde se tá amarrando o bode... pq o futuro pode ser um longo arrependimento....",0,0,0,1
comentario_1165876,"E voltar com o Miliciano e o Jegues, não,  ",0,1,0,1
comentario_2641029,"Quem nasceu pra ser corno, sempre corno",0,1,1,1
comentario_406194,Minha mãe ia fazer eu comer a embalagem tbm kkkk A bicha era bruta kkk,0,1,1,0
comentario_1548866,"Foi o que pensei. Se prestar atenção em mulher de balada, ele sempre vai achar que vai ficar sozinho. Sempre tem mulher pra todo tipo de homem, pra mulher é que não tem. Você se parece comigo, exceto pelo pique de cuidar da casa.",1,1,1,1
comentario_1849725,"Com Certeza temos PAZ. (O mais importante);Fui casado(fui lesado por 8 anos), a 05 estou solteiro. Simplesmente, quintupliquei meus bens.Simples assim.Apenas essa Vantagens já seria o suficiente!!!AVANTE...",0,0,0,0
comentario_1930286,"O Chade não foi uma colônia francesa.... hoje, as colônias são os colonizadores. Bastava pedir ajuda a um, mas ficou com medo de passar o telefone? O que era ômega passou a ser alfa.",0,1,1,0
comentario_985771,Tanta idiotice!!! Homem virou virgens?! 😂,0,1,1,0
comentario_2218724,O verdadeiro  sentido  comer  gato  por lebre 😂kkkkkk,0,1,0,1
comentario_1505744,"   organico não significa justo... Concordo com a sua crítica, mas ela não invalida a definição proposta pelo cara do vídeoO problema é querer trocar isso por um sistema pior... a melhora gradual na qualidade de vida da população em geral ao longo das décadas e séculos é melhor nesse sistema do que em um sistema totalitário de concentração de poder econômico, cujas tentativas de implementação levaram à fome e à miséria, isso sem entrar no assunto do sofrimento que é ter a liberdade ceifada",0,1,0,1
comentario_345810,Fez naiir escândalo qdo Wanessa tocou no seu pé..,0,1,0,1
comentario_1659421,"Duvido uma mulher linda e atlética vc ia querer mesmo treinando junto com seu marido... Aliás,  acho personal inútil,  na academia já tem instrutor/professor, e ao ar livre vc pode praticar uma corrida,  alongamento, barra.... Não vejo o porquê da necessidade de personal, pra fazer exercício complexo?? 🤷🏻‍♀️🤷🏻‍♀️",0,0,0,0
comentario_2033808,KKK branca de neve do inferno corre vaso isso foi livramento 😂😂😂,1,0,1,1
comentario_1818233,"""A cada 10 mulheres aqui no Brasil, 8 são bonitas""Acho que ele errou, deve ser o contrário.",1,0,0,0
comentario_352122,"Acho que é pior, o Campari ainda era zoado por alguns (devido a aparência) esse é muito elogiado.",0,1,0,1
comentario_791867,ELE TEM PAPEL DE CORNO COM ELA😂😂,0,1,1,1
comentario_983178,"Quer dizer que mulher com filho(s) e solteiras/divorciadas/separadas devem ser descartadas, excluídas de se casarem ou de terem um bom relacionamento somente pelo simples fato de serem mães?! E se vc estivesse incluída nesse rol?!Isso não quer dizer que essas mulheres (ou todas elas) vão querer que um outro assuma o seu(s) filho(s), até porque elas podem ter uma ótima condição financeira e/ou o ex delas pode muito bem ser um bom e responsável pai. E outra coisa: Qual seria o problema se o atual quisesse assumir?! Isso, muitas vezes, parte do próprio homem, que conhece o caráter dessa mulher, muitas vezes sofrida e injustiçada, sua história de vida, e resolve fazer as vezes de pai. Afinal, na prática, a pessoa não ""casa"" somente com o outro e, sim, com a família, ainda mais parentes tão próximos.",0,1,0,1
comentario_191440,Isso daí são tipos de mulher que precisa de atenção dos homens.mulher não precisa disso pra chamar atenção,1,1,1,0
comentario_957097,Terminei casamento de 20 anos tb porque percebi que eu era apenas uma empregada e nem pra namorar servia mais...o celular era mais importante,0,1,0,1
comentario_1218870,"Em poucos segundos ela falou tudo, mais tudo mesmo. Parabéns! Realmente a ilusão tá tomando conta da mulherada e o resultado disso é número avassalador de mães solteiras.",1,1,1,0
comentario_2995118,"A vida é feita de escolhas. E ambos fizeram suas escolhas. E, concordo plenamente com vc, Ricado. Não tem santo nessa história. Ambos erraram. E fica aqui o aprendizado.",0,1,0,1
comentario_1056642,Toma aí seu dia de princeso otario kkkkkkk...,0,1,1,1
comentario_1875415,8 pra cima a digissima vai buscar o cara em casa,1,0,0,0
comentario_2918937,"@  Pior é que na maioria dos casos, quem escolhe a mulher ruím são eles mesmos. Igual a mulher que quebra a cara com homem, sendo que foi ela quem escolheu o homem ao qual hoje ela mesma reclama.",1,0,1,0
comentario_1771947,Boas mulheres não são raras... São raríssimas,1,1,1,1
comentario_521805,"Esperar de aposentadoria do Estado, quem é da geração Y com seus 40 anos já acho que daqui a 25 anos mais ou menos já não vai se aposentar.Quem é da geração Z então, esquece totalmente, esses já é certeza que não vão. É um sistema de pirâmide insustentável, que já está quebrado, mas ainda não colapsou e quando colapsar pode ser que quem está aposentado fique sem receber e o Estado atrase os pagamentos. Baixa taxa de natalidade no Brasil, com uma população que será maioria idosa daqui a 20 anos e um endividamento de trilhões do Estado, não só aposentadoria vai colapsar como o Brasil, os parasitas da esquerda e seus amigos estão sugando tudo e o Brasil como um país pobre que não se desenvolveu, não tem como não quebrar.Eu concordo que a pessoa tem que investir e fazer sua própria aposentadoria para o futuro, isso realmente é fato. Agora, esperar do INSS no futuro esquece.",0,1,0,0
comentario_76678,"Esse Daniel é um mentiroso, daqueles crentes que em tudo vé conspiração",0,1,1,1
comentario_2988718,"Quem sabe ela nao consiga uma.mukher que traga muito mais que essa cesta que ele esta levando, uma que ira edificar a sua cs.",1,0,0,0
comentario_2855739,"sou evangélico/cristão, e, infelizmente, muita coisa é  verdade, fariseus",0,1,0,1
comentario_696747,"MUITO BOM!FALTOU UMA ORIENTAÇÃO QUE PASSO PARA MINHAS FILHAS, NÃO TIRAR O OLHO DO COPO QUE BEBE, PREFERÊNCIA BEBER NA GARRAFA E SEMPRE UTILIZAR A TAMPA.",0,1,0,1
comentario_2423804,Se afastem de problemas. Fiquem solteiros guerreiros,1,1,1,0
comentario_359056,Muçulmano não acredita que Jesus foi crucificado e que é filho de Deus. Não estão no caminho certo de jeito nenhum,0,1,1,1
comentario_2778025,"Uma vez uma colega veio me perguntar pq todo homem não presta , eu simplesmente respondi que homem que é homem presta sim, quem não presta são os mlks que ela arruma",0,0,1,0
comentario_1426654,"O demônio  se manifestou!Se fosse  um criminoso , já tinha dado um fim nessa  agressora!Elas sabem com quem mexem!",1,1,1,1
comentario_2915460,Nao Foi não. Ela tá mais que certa.,0,1,0,1
comentario_386099,"Engraçado, vi este mesmo vídeo como sendo uma pessoa de um bairro de Ipatinga.",0,1,0,1
comentario_1246322,"Mano você tem que parar com isso, eu acho tão repugnante isso, que quase dou deslike no seu vídeo😂😂😂",0,1,1,0
comentario_269847,Que dama de mulher empoderada e que ela crá faz errado ninguém vergonha as outras agora se você quer ensinar o que é certo e fazer e honrar as mulheres faz correto faz certo ensina o que é certo seja uma mulher de valor de verdade parabéns ao homem aí falou sério falou correto e foi homem pra assumir Tanto o que desvalorizada a ele como o que valoriza foi correto isso é ser homem isso é valorizar a sua classe,1,1,1,0
comentario_816338,Pegou uma foto da dona Joselma que não favorece muito  kkkk porque tem ela na fotoRodou com pneu murcho,0,0,1,0
comentario_1097728,Que livramento.  Sua hora vai chegar  Vitor.,0,1,0,1
comentario_3003501,"A verdade é, a mãe e as irmãs se dependesse somente delas o filho ou irmão, não casava com mãe solteira.",1,0,1,0
comentario_1360608,"Sou da capital de São Paulo, e penso em sair dessa cidade.",0,1,0,1
comentario_467086,Pelo menos ta investindo em ti Em estudo pagando INSS Tem várias aí que não pensam nisso.Seu futuro está garantido bom fazer uma poupança também,0,1,0,1
comentario_1768044,Valores que não existe porque casou?,0,1,0,1
comentario_21918,Satanás anda ao derredor... o fim dos tempos,0,1,0,1
comentario_869546,O melhor conselho pra quem passa por isso é: Fique sozinho.,0,1,0,1
comentario_1319213,Esses homens não te chamam atenção,0,1,0,1
comentario_161117,95%delas selecionam o homem com base nesses critérios,1,0,1,0
comentario_1416771,"@  Xiu, Enzo! Se eu quiser sua opinião, vou na creche onde te abandonam pra saírem gastar o grana da pensão.",0,1,1,1
comentario_2729587,Oxe tiveram tiveram mais de 12 e agora querem um... abraçaaa fias,0,0,0,0
comentario_2294748,"É só pegarmos os textos antigos das regiões e dos filósofos , os textos são unânimes em nos dizer que mulheres nunca gostaram dos homens . Platão em plena Grécia patriarcal não se casou. Imagina nós que vivemos neste lixo de sistema matriarcal opressor , dá o que pensar !!! As mulheres são interesseiras , só querem o nosso 💰 e nos torturar psicologicamente.",1,1,1,1
comentario_2731048,Não casem e usem as vagabundas pra diversão. Só isso!!,1,1,1,1
comentario_2670561,Vc é gay? = Ser rejeitada é algo impossível pro meu ego aceitar.,1,0,1,0
comentario_89233,Nao peguei ranço pq to pouco me fodendo pra vidas alheias ainda mais de famosos que nem sabem que eu existo nao ganho nada com isso entao pra mim nao fede nem cheira da mesma forma que os mesmo pensam de nos.,0,0,0,0
comentario_469290,Resumindo nós homens temos muito quê aprender e deixar de ser trouxa...,0,1,0,1
comentario_836375,"Onde moro não tem Carnaval, mas uns fresco de fora estão trazendo uns bloquinho para aqui Affs, os bostileiros QI 83 se multiplicam rapidamente, chegaram nas bandas de cá.Que nojo, tudo chinelões.",0,1,1,1
comentario_1357321,E tem mulher que acha que tá abalando quando anda assim ... sendo que na vdd tá ridícula,1,1,1,1
comentario_1616180,"E o casal la na frente, - amor esse carro ai atrás da gente - só esperar eles anunciarem o assalto 😂😂😂😂",0,1,0,0
comentario_950612,Sujeito homem soldado promovido,0,1,0,1
comentario_2039776,"Errou no Jesus está voltando.....Jesus era. Judeu, nasceu há 2000 anos atrás, veio para os judeus...O que Jesus tem a ver com brasileiros ???? NADA.... não espere por isso...",0,1,0,0
comentario_1490861,👏👏👏👏👏👏👏🙌🙏o padre falou tudo foi uma verdadeira lição pra todos nós parabéns o amor de verdade por completo é assim Deus abençoe nós todos 🙏🏾🙌🏾💟,0,1,0,1
comentario_252604,"Se filho cuidasse de mães e pais,  aqui em Portugal não havia tanto idoso largado em asilos. O problema é que vcs se acham imprescindíveis demais.  Acorda",0,1,1,0
comentario_1886249,Humilhante é  querer  serem  superiores a quem faz alguma coisa e não saber fazer nada.,0,1,1,0
comentario_2337390,"Tem que dar valor no que crecem maravilhoso  o sr da Havan 😂😂😂 vao bolaonariatas .O pt não  ganhou as eleições  ai so por isso nao esta sendo ajudados por eles ,porque o exercito  era pra ter ajudado ,a recuperar  so que nao deixaram",0,1,1,1
comentario_2686647,"Top, de pessoas com conhecimento, as críticas são bem vindas, vão me fazer aprimorar, agora de Zé Ruela é fda.",0,1,1,1
comentario_773788,Mais as mulheres são os Zé hj em dia 😂😂😂😂,1,1,1,1
comentario_1117251,"Essas inseguranças não são em relação aos homens, mas às outras mulheres",0,1,0,1
comentario_1579029,ELA PEGA O CACETE DO MARIO 1 VEZ !........NO CELULAR 1000 VEZES !.........VAZA TEM OUTRA ALI QUE QUER ALGO REALMENTE,1,0,1,0
comentario_2450899,A reação do Raphael Ayres é o melhor😂😂😂😂,0,1,0,1
comentario_1367683,"@  verdade essa sua visão é incorreta. Esquerda e progressismo são a mesma coisa. O progressismo acredita que a humanidade deve sempre “progredir” para uma relativização da moral judaico-cristã, para a subversão da ordem e para a quebra de paradigmas tradicionais estabelecidos. É por isso que o esquerdismo é também chamado de revolucionário.",0,1,0,1
comentario_2452512,Sinais. Sinais. Os pais já captaram isso.  O jovem Miquéia Crefisa está apaixonado e ignorando os alertas de perigo.,0,1,0,0
comentario_2959884,Antigamente elas gostavam de homens trabalhadores pq elas não tinham essa mentalidade e desejos e esses absurdos de privilégios que elas tem hoje em dia,1,1,1,1
comentario_2496768,Poderia dar os créditos dos vídeos que usa no canal.,0,1,0,1
comentario_755531,"Minha filha ficou 3 meses aguardando uma fisioterapia (que deve ser feita até os 6 meses de idade) pra tratar um torcicolo, ela tinha 2 meses, agora está com 5 e eu mesma fiz a fisioterapia em casa pois até hoje nem sinal do encaminhamento",0,1,0,1
comentario_1213387,"Mas se é um homem que fala essas coisas, é massacrado... muitas vezes até pelos próprios homens.",0,1,0,1
comentario_1916878,Robocop tinha tudo isso e ainda tinha o ginasial completo.,0,1,0,1
comentario_1049712,"Femina consegue o que deseja e mantém o relacionamento.Feminista: consegue o ""empoderamento""  na dogpill quando ficar velha  e metralhada.",1,1,1,1
comentario_1966649,Realmente ia ser dificil essa historia ser aceita por outros cara ouvindos em tantos detalhes e nao ouvir uma piadinha.,0,1,0,1
comentario_1241217,"Mulher nao presta cara , e o pior , tudo que elas falam e inventam todo mundo acredita isso que é a merda",1,1,1,1
comentario_1789259,40 anos no carrossel até encontrar o coitado do príncipe 😂,1,0,1,0
comentario_619999,"@  entendo seu ponto de vista. Mas a mulher quando não trabalha, principalmente quando está em um relacionamento, ela se coloca numa posição muito complicada, porque ela está 100% dependente do marido, se acontecer traição, agressões físicas, abusos, ela não tem como simplesmente ir embora.Mas eu entendi o que você quis dizer, ambos de em trabalhar e buscar ser independentes.",0,1,0,1
comentario_309924,Comhecam tantas coisa m saia comprida que o cara levou para o motel e depois casou com a que vestida roupa curta,1,1,1,0
comentario_1869710,"Eu, eu sou o Senhor, e além de mim não há Salvador. ✨Isaías 43:11",0,1,0,1
comentario_2021751,"Lindo 😊   hoje completo 14 anos de casada e 19 anos no total, junto com meu esposo.Tenho 30 anos, conheci meu esposo aos 10 anos.Crescemos juntos viramos amigos , namoramos , noivamos e casamos.Hoje temos 01 ap em bairro considerado nobre, 01 filho e 01 cachorro rs...Provavelmente olham pra mim e dizem que casei por interesse tbm 😂 sou 6 anos mais nova que ele 😊Muitos desafios, brigas é impossivel nao ter rs, quase separaçao tambem diversas vezes..Porem quando entendi que pra dar certo temos que colocar Deus em primeiro lugar das nossas vidas, tudo flui muito melhor.Sou uma mulher feliz e submissa ao meu marido com toda honra e prazer ❤",1,1,0,0
