text,final_misoginia,llm_response_misoginia
"o jovem UBER que DESPERTOU na corrida: ela é um peso na MINHA VIDA ⚜️ Você sabia que temos uma clube de assinatura reunindo o melhor do desenvolvimento pessoal masculino? Entre agora e faça parte do Conselho: https://bit.ly/49X2GXo⚜️ Deseja encontrar o seu propósito e encontrar sentido em tudo o que faz? Conheça as aulas de nosso curso Vocação e através deste conhecimento dê significado a sua vida. → https://bit.ly/3qw7PUk📚 Livros que indico• A História da Virilidade ➽ https://amzn.to/3QJBEs0• O Código dos Homens ➽ https://amzn.to/3JVDGD6• Disciplina é Liberdade ➽ https://amzn.to/3QmTXDz• Responsabilidade Extrema ➽ https://amzn.to/3pgHxRI• Hábitos Atômicos ➽ https://amzn.to/3SMBlyt• A Coragem de Não Agradar ➽ https://amzn.to/3B6IPnY• A Arte de Fazer Acontencer➽ https://amzn.to/3B7sL5D• Como Fazer Amigos E Influenciar Pessoas ➽ https://amzn.to/3qJmpVj• A Educação Da Vontade ➽ https://amzn.to/3DhWQSJ• A Vida Intelectual ➽ https://amzn.to/3QwDrQA• Como Ler Livros ➽ https://amzn.to/3Qpumt2• Como Estudar E Como Aprender ➽ https://amzn.to/3RJmpQE• O Ego É o Seu Inimigo ➽ https://amzn.to/3eC5eCe• A Arte De Viver Melhor ➽ https://amzn.to/3U8ua4y🎥 Ferramentas De Estudo:• Kindle 10a. geração ➽ https://amzn.to/3AknDvB• Caderno Preto Minimalista ➽ https://amzn.to/3xaI643• Bloco Notas Rápidas ➽ https://amzn.to/3AVkbXq🎥 Equipamentos que uso:• Webcam Logitech C920: https://amzn.to/3QGFP7X• Microfone Fifine K669B: https://amzn.to/3QlZHxj• Microfone lapela ECMLV1: https://amzn.to/3SMHhro• Monitor LG 24ML600M: https://amzn.to/3w3omyD• Ring Light 6 Polegadas 36: https://amzn.to/3PrLjm2• HD Externo 1TB USB 3.0 Seagate: https://amzn.to/3A1oRe2• Braço Articulado: https://amzn.to/3bQalxq• Bastão De Luz Brastoy: https://amzn.to/3QIWrfu★ Vitrine Completa de indicações: https://amzn.to/45ziGLW📲 Redes sociais:◼️ Telegram: https://t.me/projetoconselho◼️ Instagram: https://www.instagram.com/projetoconselho◼️ Twitter: https://twitter.com/projetoconselho✂️ Canal secundário: https://www.youtube.com/ ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ https://bit.ly/3QZ6Cjp◼️ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com--  --  --  --  --  --  --  --  --  --  --  --  --  --  --  --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0,1
MULHER INDO PARA O CARNAVAL PROCURAR HOMEM! #comedia #memes #amelhorredpillvemdelas #humor seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER INDO PARA O CARNAVAL PROCURAR HOMEM!,0,1
Uma das piores dores que você pode causar em um homem maduro,0,1
"Ela só pode ter montado esse cenário Senhores, o conhecimento de elite está aqui 👇🗿 Antiotário🔱 Código Masculino🚩 Red Flags🔞 Antiporn*🧘 Lições Perpétuas🔐 Entrada no Grupo PrivadoNem sei o tempo que ficará disponível por esse preço ridiculamente barato! 📚🗿👇🔗 | https://antiotariopro.com/mega-manual/",0,1
Crença limitante na mente dos homens,0,1
“A pessoa que errada destrói a sua vida” 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
"Ela pediu anulação do casamento porque o marido tem micropênis 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,1
HOMEM TEM QUE MENTIR PRA MULHER Clique no link e me siga no novo Instagram  :https://www.instagram.com/sedutorafro22TENHA A MULHER QUE QUISER AUMENTANDO SEU VSM:https://sedutorafro.com.br/aulaodevsm/,0,1
NUNCA Deixe as Mulheres Saberem Essas 3 COISAS Sobre Você Clique no link e me siga no novo Instagram  :https://www.instagram.com/sedutorafro22TENHA A MULHER QUE QUISER AUMENTANDO SEU VSM:https://sedutorafro.com.br/aulaodevsm-v2-yt/,0,1
CUIDADO COM AS MULHERES QUE DESTROEM A VIDA DE UM HOMEM #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,0,1
"Minha mulher me nega toda noite, não quero divorciar mas 4 anos assim já. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,1
AS LEIS NO BRASIL JUIZ NO BRASIL PENSA QUE É REI,0,1
“Ah mas eu quero um homem rico pra casar” 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
Porque os 🔥CAFAJESTES não levam fora?,0,1
"Na frente dele fez isto #homem #homens #homemdevalor #homemmoderno #motivação A Manipulação Escondida da Música Moderna | Você Está Sendo Reprogramado Sem PerceberVocê acha que está ouvindo só um “hit”.Mas está absorvendo valores, comportamentos e vícios disfarçados de batida.A música moderna não te eleva.Ela te emburrece.Ela te condiciona.Ela te destrói… e você ainda canta junto.Neste vídeo você vai descobrir:• Como as letras, frequências e ídolos musicais modernos estão sendo usados para enfraquecer a mente masculina• Quem realmente financia e decide o que “bomba” nas paradas de sucesso• E por que a música atual evita temas como honra, disciplina, masculinidade e famíliaAssista até o fim.Porque depois de ouvir isso,você nunca mais vai ouvir música do mesmo jeito.#MusicaModerna #ReprogramacaoMental #Redpill #ManipulaçãoCultural #HomemDesperto #VelhoSábio #MatrixMusical #ControleSocial #SaiaDaMatrix #VerdadeProibida",0,1
Fiquem atentos com as crianças de vocês e ao que vocês estão deixando elas acessarem 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,1
Mulher que se acha demais pro homem🤔,0,1
"QUAIS SÃO AS ATITUDES BOBAS QUE FAZEM O HOMEM PERDER O INTERESSE E SE AFASTAR-AULA 3 ✅Quer DESTRAVAR a sua vida afetiva definitivamente?👇LINK: https://pay.kiwify.com.br/hEskh2i✅GUIA DA MULHER AUTOCONFIANTEhttps://karinefloriana.com.br/✅E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.kiwify.com.br/SIiljFS💎Comunidade Mulher Autoconfiante-Receba dicas no Telegramhttps://t.me/+gvhTCF_GHEA2Y2Qx✅QUAIS SÃO AS ATITUDES BOBAS QUE FAZEM O HOMEM PERDER O INTERESSE E SE AFASTAR-AULA 3Neste vídeo eu vou falar sobre: quais atitudes bobas que fazem o homem perder o interesse e se afastar?Algumas mulheres quem muito saber como conquistar um homem, como seduzir um homem e como fazer o homem se apaixonar. Neste vídeo vou falar sobre as atitudes e os comportamentos das mulheres que parecem bobas mas fazer o homem perder o interesse e acabar esfriado e se afastando.Aqui você também vai entender mais sobre o que fazer quando ele se afastar, o que faz um homem se afastar e coisas que faz o homem se afastar ou perder o interesse.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤QUAIS SÃO AS ATITUDES BOBAS QUE FAZEM O HOMEM PERDER O INTERESSE E SE AFASTAR-AULA 3https://youtu.be/rJDhwDH5GBg🚨Videos que também podem te ajudar🚨➤Por que os homens esfriam ou se afastam de você? Aula 1https://youtu.be/_qNB7lmWWp0➤Por que os homens esfriam ou se afastam de você? Aula 2https://youtu.be/zzT6vXgU8V0➤COMO ME PREPARAR PARA AMAR E SER AMADAhttps://youtu.be/Vj_y7N2BCQk➤COMO SER FELIZ NO AMOR? PARTE 1https://youtu.be/KNv-l5899KU➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ.  AULA 1/ A MENTE MASCULINA.https://youtu.be/8EnP_mLQeSc➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA 2/ OS MAIORES ERROS QUE AS MULHERES COMETEMhttps://youtu.be/8EnP_mLQeSc➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ .AULA 3 -DANÇA DA DUALIDADE FEMININAhttps://youtu.be/I7mwxZBNIdM➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA -4 AÇÃOhttps://youtu.be/diEfQEneFMc===========================================================🔴 #relacionamentoamoroso #relacionamento #amor #conquistaramor #comoconquistarumhomem #afastar #interesse 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",0,1
Mulher que flerta com outro cara 😱,0,1
Sinais de Interesse das Mulheres REVELADOS,0,1
"Vença na vida e terá várias opções #homem #homens #homemdevalor #homemmoderno #motivação O Que Sua Digníssima Diz Quando Você Não Está Por Perto (A Verdade Que Ninguém Te Conta)Na sua frente ela diz que te ama.Te elogia, te admira… e jura que é só você.Mas o que será que ela diz quando você não está por perto?Com as amigas…No grupo do WhatsApp…No trabalho…Ou até com aquele ""amigo"" que ela jura que é só amigo?Neste vídeo você vai entender:• Por que muitos homens são motivo de piada nas rodas femininas sem saber• Como as mulheres modernas testam, desrespeitam e zombam do parceiro pelas costas• E por que você nunca deve medir o respeito dela apenas pelo que ela diz na sua frenteAssista até o fim.Porque tem coisas que ela nunca vai dizer — mas que outros já estão ouvindo por você.HASHTAGS:#RelacionamentoRedpill #VerdadeProibida #HomemDesperto #VelhoSábio #TraiçãoEmocional #SaiaDaMatrix #MulherModerna #RespeitoMasculino #RedpillBrasil #DespertarMasculino",0,1
"Ele só queria assistir o jogo kk #homem #homens #homemdevalor #homemmoderno #motivação O Homem Se Tornou Um Escravo… E Nem Percebeu!Trabalha, paga conta, sustenta os outros, é culpado por tudo e ainda agradece por migalhas de atenção. Esse é o homem moderno: um escravo de luxo, que acha que é livre só porque tem um celular e uma cama quente. Mas por dentro, está quebrado, perdido e condicionado a servir um sistema que o destrói em silêncio. Neste vídeo, vou abrir seus olhos pra essa prisão invisível — e te mostrar como quebrar essas correntes.🔴 Se inscreva no canal e liberte-se da escravidão mental que te ensinaram a chamar de “vida”.Hashtags:#HomemEscravo  #SistemaCorrupto #DespertarMasculino #HomemModerno #LiberdadeMasculina #AutoConsciência #RevoltaSilenciosa #QuebraDasCorrentes #VidaDeHomem",0,1
"💥 ALERTA 💔 EX VOLTOU? Cuidado com o Carrossel de Ex! #Ex #Relacionamento #Alerta 💥 QUER VIRAR O JOGO? OS CURSOS ESTÃO AQUI ⬇Se você busca respeito, liberdade e autoridade.Homem que não aprende a prosperar… vai continuar sendo pisado, traído e ignorado.📚 CURSOS QUE VÃO ABRIR SUA MENTE ⬇✅ Curso 1 – A Regra do Jogo✅ Curso 2 – PROTOCOLO ANTIOTÁRIO - Rafael Aires✅ Curso 3 – Segredos dos Investimentos para Iniciantes✅ Curso 4 – Treinamento Bitcoin Black Pill (Renato 38itão)👉 Curso 1 – https://go.hotmart.com/D99197285G👉 Curso 2 – https://kiwify.app/0EvX8x9?afid=P0F8Xb4x👉 Curso 3 – https://go.hotmart.com/U99196870E👉 Curso 4 – https://go.hotmart.com/G93071926D 💔 Ex voltou dizendo sentir saudades? 🤔 Cuidado! Entenda a verdade por trás do retorno da ex e por que muitos homens caem nessa armadilha emocional. Descubra o que é o 'carrossel de ex' e aprenda a se proteger para não ser o plano B de ninguém.Este vídeo revela os motivos reais que levam uma ex a procurar o antigo parceiro após o término, muitas vezes depois de 'curtir a vida' ou não encontrar opções melhores. Receba conselhos práticos para não cair nessa cilada, priorizar seu bem-estar e construir relacionamentos saudáveis.Homens, valorizem-se! Compartilhem este vídeo com seus amigos e fiquem atentos aos sinais!#ExVoltou #CarrosselDeEx #RelacionamentoTóxico #AlertaParaHomens #NãoSejaOPianoB #ValorizeSe #AmorPróprio #Miqueinha #RelacionamentoSaudável #FiqueEsperto""🔔 Se inscreve no canal, ativa o sininho e compartilha com um homem que precisa acordar.👊 Aqui é realidade, atitude e transformação.👑 Bem-vindo ao canal do Miquéinha.",0,1
Fui amante do meu marido 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
"O QUE DEIXA O HOMEM LOUCO PELA MULHER ? #conquistaramor #homem #comoconquistarumhomem ✅Quer DESTRAVAR a sua vida afetiva definitivamente?👇LINK: https://pay.kiwify.com.br/hEskh2i✅GUIA DA MULHER AUTOCONFIANTEhttps://karinefloriana.com.br/✅E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.kiwify.com.br/SIiljFS💎Comunidade Mulher Autoconfiante-Receba dicas no Telegramhttps://t.me/+gvhTCF_GHEA2Y2Qx✅O QUE DEIXA O HOMEM LOUCO PELA MULHER ?Neste vídeo eu vou te explicar o que deixa um homem louco pela mulher. Se você quer aprender como conquistar um homem, como deixar um homem louco por você, como deixar o homem apaixonado ou como enlouquecer um homem, então assiste este vídeo.INSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤O QUE DEIXA O HOMEM LOUCO PELA MULHER ?https://youtube.com/shorts/PR7PY1g9HGw🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴  #homem  #relacionamento #comoconquistarumhomem 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",0,1
Homem que vai só por beleza 🤦🏽,0,1
"O BITCOIN PODE SALVAR A SOCIEDADE E O CASAMENTO? A RESPOSTA É... Fiz um vídeo há pouco tempo em que abordei indiretamente o bitcoin, mas parece que a maioria não captou a mensagem. Nesse vídeo, eu detalho todas as implicações que o sistema pode trazer para o homem. Detalho vários procedimentos que podem ser adotados para punir o homem, principalmente se há filhos na jogada! O judiciário pode te transformar em um pária na sociedade. Então, a resposta é não! O bitcoin não salvará a sociedade e nem os casamentos!Além desse tema, abordo outras questões irritantes por parte de alguns que entram em uma espécie de negação. Para ele, simplesmente não aconteceu mudança nenhuma, embora eu tenha despejado toneladas de provas aqui.https://www.youtube.com/watch?v=qsTm8G8waTQ&t=506s#bitcoins #casamento #relacionamento",0,1
Trolei minha mãe dizendo que terminei e me surpreendi 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,1
Eu não tenho amigas 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
PETER JORDAN(ei nerd) SE SEPAROU e o bicho vai pegar #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade ESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários,0,1
Você realmente quer um relacionamento 50/50? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,1
"Segundo ela: Dicionário Masculino | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",0,1
Relações Condenadas | Qual a sua opinião? #rafaelaires  #antiotario  #redpillbrasil,0,1
Ela queria sair comigo porém queria um pix de 200 pra comprar uma sandália 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,1
"O que fazer quando a amante é melhor que a esposa , estou desesperado. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,1
"Divorciei, pq me envolvi com meu chefe, aí fui demitida, quero voltar para o meu marido. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,1
Desabafou e chorou - os HOMENS SOLTEIROS estão incomodando #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade 1️⃣ Canal do telegramhttps://t.me/+bQTSMHl9Z1o4NDAx2️⃣ COMBO 20 CURSOShttps://pay.kiwify.com.br/jQ9YQDv?afi...3️⃣ Secretaria da escola(dúvidas referente ao curso)https://wa.me/5522992232841ESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários,0,1
A narrativa do patriarcado opressor desumaniza os homens,0,1
"Amg casou e a mlher dele no dia quis me d , conto pra ele? #rafaelaires #antiotario #redpill ",0,1
