id_video_anonimizado,text,final_misoginia,final_toxicidade
video_7837,"Levando em consideração o amor ao próximo, elas não tem nem isso. #evolução devalor #valores #motivação #react #respeito #humildade #principios #evoluir",1,1
video_788,"Para ter uma crença de merecimento alto, você tem que entregar. | Qual a sua opinião? brasil🔥 🔥📕 ✅ ✅ ✅ Adquira o seu agora! ⤵➡️| .",0,0
video_7901,Mulher que coloca comida pro marido... 😱,0,0
video_7909,"Se mulher não lhe dá atenção, ela está traindo napraia napraia ed devalorbrasil safado mentor macho",1,1
video_7976,"Mulh3r Se Lascando kkkk Hoje no hackeando a matrix tem uma pessoa falando que sente saudade da época que os homens eram românticos com ela.⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏 dealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE! 💊SE INSCREVA! 👉Compartilhe esse vídeo com alguém que vc gosta:cade os homens que mandavam flores pra mim",1,1
video_8057,Por que o homem casa? | Thiago Schutz #responsabilidade #reflexão,0,0
video_807,"Arrumou a casa, lavou a louça, lavou a roupa e a esposa chega humilhand* o marido. 🍷🗿 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",1,1
video_8082,"Sinais de que um homem está secretamente apaixonado por você GRUPO TELEGRAM👇 Da Criação Do VideoRoteiro; Feito com Chat gpt Geradas com piclumen Capa do video feito com o canva da capa, fonte seaart completa do video, efeitos e animações do Video Marcus de que um homem está secretamente apaixonado por você### ✅ **PARTE 01 – Descrição para YouTube otimizada para SEO**💡 **Título sugerido (baseado no conteúdo e SEO):** **7 SINAIS de que um Homem Está Secretamente APAIXONADO por Você (Mas Nunca Vai Dizer!)**📄 **Descrição para o vídeo (otimizada para SEO – até 5.000 caracteres):**Você já se perguntou se aquele homem que está sempre por perto, que te escuta, que te apoia… pode estar secretamente apaixonado por você? 🤔 Neste vídeo revelador do canal ****, você vai aprender a identificar os sinais mais profundos e silenciosos que os homens demonstram quando estão emocionalmente envolvidos, mas não têm coragem de se declarar.💘 Descubra:- Como a mente masculina funciona quando o assunto é amor não verbalizado - Por que muitos homens escondem seus sentimentos - Os 7 sinais mais poderosos de que ele está apaixonado (e o mais raro será revelado no final!) - O que fazer ao identificar esses sinais - Como não deixar escapar o amor silencioso de um homem verdadeiro Com base em obras como **“The Rational Male” de Rollo Tomassi**, **“A Mente do Homem” de David Buss**, **“” de Robert Glover**, **“Erotismo e as Relações Modernas” de Esther Perel**, **“300 Questions to Ask Your Lover” de Shannon L. Alder** e **“Homens São de Marte, Mulheres São de Vênus” de John Gray**, você vai entender a linguagem oculta do amor masculino.👉 Comente: Você já suspeitou que alguém estava apaixonado por você, mas nunca disse nada? 📢 Compartilhe este vídeo com aquela amiga que vive confusa com os sinais de um homem! 🔔 Inscreva-se no canal e ative o sininho para não perder nenhum conteúdo sobre relacionamentos, conquista e a psicologia masculina.Assista até o final e prepare-se para enxergar os homens com outros olhos. O último sinal pode mudar tudo que você achava que sabia sobre o amor masculino. ❤️‍🔥Feminina #SinaisDoAmor #PsicologiaMasculina #ConquistaFeminina---### ✅ **PARTE 02 – Referências, obras e autores citados no roteiro****Autores e obras mencionados no vídeo:**1. **Rollo Tomassi** – *The Rational Male* - Capítulo 4 (p. 23-26) - Capítulo 10 (p. 141-144)2. **David Buss** – *A Mente do Homem* - Capítulo 7 (p. 101-104)3. **Robert Glover** – ** - Capítulo 5 (p. 89)4. **Esther Perel** – *Erotismo e as Relações Modernas* - Capítulo 3 (p. 56-60)5. **Shannon L. Alder** – *300 Questions to Ask Your Lover* - Capítulo 2 (p. 35)6. **John Gray** – *Homens São de Marte, Mulheres São de Vênus* - Capítulo 8 (p. 112-116)---### ✅ **PARTE 03 – Palavras-chave (duas versões com até 500 caracteres cada)**📌 **Versão 1 – Palavras-chave voltadas para busca emocional e relacional:**amor masculino, homem apaixonado, sinais que ele gosta de você, relacionamento, homem emocionalmente indisponível, amor não declarado, paixão silenciosa, sinais de interesse masculino, psicologia masculina, comportamento masculino, ele me ama, homem calado, ele está apaixonado, linguagem corporal masculina, , análise de relacionamento, amor verdadeiro, como saber se ele gosta de mim, sinais ocultos de amor, homem reservado📌 **Versão 2 – Palavras-chave voltadas para conteúdo de autoajuda e crescimento feminino:**como entender os homens, sinais de que ele me ama, comportamento masculino, red pill para mulheres, o que os homens sentem, como saber se ele gosta de mim, ele demonstra amor, linguagem do amor masculino, homem apaixonado sinais, psicologia do homem, sinais sutis de amor, amor em silêncio, como conquistar um homem, análise crítica red pill, relacionamento feminino, inteligência emocional feminina, sinais do amor verdadeiro, despertar feminino, namoro consciente, autoconhecimento feminino",0,0
video_8187,"Divorciei, pq me envolvi com meu chefe, aí fui demitida, quero voltar para o meu marido. 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_8191,"COMO PARAR DE SER FEITA DE BESTA #conquistaramor COMO PARAR DE SER FEITA DE BESTA Neste vídeo eu vou te ensinar a como parar de ser feita de besta no relacionamento. Se você esta cansada de sofrer pois o seu parceiro amoroso vive te fazendo de besta, te usando, e você se sente infeliz por isso, calma, eus vou te ajudar a você não ser mais bestinha e vista como bestona ou até mesmo se sentir como besta e enganada. 🔴GUIA DA MULHER AUTOCONFIANTE🔴 RECONQUISTAR O EX🔴 10 SEGREDOS PODEROSOS PARA AUMENTAR O AMOR-PRÓPRIO E POTENCIALIZAR SUA ATRAÇÃO NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤COMO PARAR DE SER FEITA DE BESTA que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADE PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE. SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICO ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL. ATITUDES QUE AFASTAM OS HOMENS COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHER DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTA QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO. COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERER VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA. serio #compromiso #besta🔻Me Encontre nas Redes Sociais🔻📸Instagram➤ 🎬YouTube➤ 📸Linkedin➤ /n8XhvCfK",0,1
video_8242,"Minha esposa foi convidada p uma festa, onde mrdo N pode ir 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_8337,Pare de dar intimidade para das pessoas 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_8349,"MARIDO FOI TRAIDO E EXPULSOU A MULHER DE CASA! #memes #relaciomento #humor #comedia Olá! video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se além disso para não perder nenhum video. vamos começar;MARIDO FOI TRAIDO E EXPULSOU A MULHER DE CASA!",0,0
video_8477,Como ser um homem de valor? | Thiago Schutz #valor #reflexão,0,0
video_849,"Jonathan ela é uma menina você não pode dar banho 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_850,"Por que meu marido não é velho, ele é mais velho do que eu 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_8501,"ISSO FAZ A MULHER OLHAR PARA VOCÊ E GOSTAR | MARI VABO Corte do Episódio: MARI VABO (CRIADORA DO MOVIMENTO DOS ""HOMENS DOMINANTES"" ) #183Canal: REAL PODCAST OFICIAL👑 Deixe o seu like e se possível comente!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Instagram: Tik Tok: dealtovalor",1,0
video_8564,"MULHER FALA QUE ESTAVÁ SEPARADA A 5 ANOS PARA O AMANTE E O MARIDO DESCOBRE TUDO! #humor #memes Olá! video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se além disso para não perder nenhum video. vamos começar;MULHER FALA QUE ESTAVÁ SEPARADA A 5 ANOS PARA O AMANTE E O MARIDO DESCOBRE TUDO!",0,0
video_8641,"brasileiro tem espírito de porco Uma conversa descontraída sobre o jeitinho brasileiro, o seu espírito de porco e seu comportamento baseado em invejaBLACKBOX (acesso a tudo por R$59,99/mês) Instagram: Contato Suporte para alunos: alphalifesuporte .comEmail comercial: alphalifecopini .com",0,1
video_866,"ESPECIAL:: RENATO TREZOITÃO PRESIDENTE: BUKELE DA BAHIA - DIRETAMENTE DE SALVADOR! ESPECIAL:: RENATO TREZOITÃO PRESIDENTE: BUKELE DA BAHIA - DIRETAMENTE DE SALVADOR!.▶KOTAI PROJECT ▶ DINOXX EDUCAÇÃO REAL 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: Music: Music: Podcasts:",0,0
video_8728,“Hoje ela apareceu em um relacionamento sério dizendo amar o cara” 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_8768,"ROSCA ALTERNADA COM HALTERES! DEIXO POR ÚLTIMO PARA NÃO BOTAR MUITA CARGA #musculação #academia Um exercício muito bom, deixo por último, começando com 22kg e baixando até 18kg cada lado. Antes que falem, algum balanço do corpo vai acontecer, a menos que vocês usem pesos de pilates",0,0
video_8773,"Amor verdadeiro existe? • Inteligência LTDA | Lucas Scudeler Transforme sua mente e inspire-se diariamente! Inscreva-se no The Red Pill para reflexões profundas, motivação e sabedoria que vão mudar sua vida.➥ Método Youtuber Milionário um produto em parceria com Peter Jordan (Ei Nerd!), onde você irá aprender ainda mais formas de ganhar dinheiro com seu canal do Youtube.➥ Redes Sociais ✂:📲 Instagram: TikTok: 📲 Youtube: 📲 Facebook: Compartilhe este vídeo: Se inscreva no canal ?sub_confirmation=1📌 Créditos:🎙 O SEGREDO DOS RELACIONAMENTOS: LUCAS SCUDELER - INTELIGÊNCIA LTDA. PODCAST #1012➜ Red PillPodcast MotivacionaisAmor verdadeiro existe? • Inteligência LTDA | Lucas Scudeler",0,0
video_8827,Os namoros hoje em dia 😱😱,0,0
video_8832,MULHER COM PAI AUSENTE = VAGABUN DA Clique no link e me siga no novo Instagram : A MULHER QUE QUISER AUMENTANDO SEU VSM:,1,1
video_8835,Então você cata tudo que o seu marido deixa espalhado?,0,0
video_8848,"Por Que Você Foi Rejeitado? ** EXPLICADO ** Em 1 Vídeo Qual Sua Atratividade Facial De 1-10? Obtenha Sua Analise 🔍😊👤💡📏 o Ebook ""Guia De Looksmaxxing De 10 Etapas"" 👔✨📝👩‍🎨👨‍🎨📖 o Ebook "" Looksmaxxing De Maneira Errada"" GRATIS"" 👔✨📝👩‍🎨 Siga No Instagram 👣👉📸😊 Siga No TikTok 👣👉🎵😊 Siga No Face 👣👉📘😊",0,0
video_8982,Qual a diferença desses dois tipos? | Thiago Schutz #valor #reflexão,0,0
video_9122,"Qnd o passado está presente é ciúmes retroativo, ela ficou com 2 que vao nos churrascos fds 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_9128,ELAS NÃO ACEITAM QUE AS NOVINHAS GOSTAM DE HOMENS MAIS VELHOS! ACEITA QUE DOÍ MENOSKKKK! Olá! vídeo do canal. não se esqueça de se além disso . vamos começar;,1,1
video_9140,"O homem é forjado no deserto 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_9244,Esse é o novo Tinder! | Thiago Schutz #fyp #podcast #tinder,0,0
video_9259,Época em que eu desacreditei do amor 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_9279,"Quais os requesitos para entrar em um relacionamento sEntre para o Super Aulão de VSM: Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0,0
video_935,Não é a roupa que fala por você. É o seu caráter que escolhe o que vestir. | Qual a sua opinião? brasil🔥 🔥📕 ✅ ✅ ✅ Adquira o seu agora! ⤵➡️| .,1,0
video_9512,AS MULHERES GOSTAM MAIS DOS COROAS napraia napraia ed devalorbrasil safado mentor macho,1,1
video_9524,PARE DE USAR AS MULHERES COMO DESCULPA PARA SEUS FRACASSOS Clique no link e me siga no novo Instagram : A MULHER QUE QUISER AUMENTANDO SEU VSM:,0,0
video_9567,O que você faria nessa situação? | Thiago Schutz #reflexão #fy #ex,0,0
video_9582,Ela com certeza entende bem do público dela #evolução devalor #valores #motivação #react #respeito #humildade #principios #evoluir,0,0
video_9667,Por que a sigla aumenta? | Thiago Schutz #reflexão,0,0
video_9765,Foto de biquíni significa que... | Thiago Schutz #reflexão,1,0
video_9780,Ela pediu para pagar homem pagou devalor moderno #motivação,0,0
video_9914,Ela pode opinar na minha vida? | Thiago Schutz #reflexão #psicologia,0,0
video_9962,"COMO TANKAR O BOSTIL: MAURÍCIO DOLLENZ ▶ DINOXX BATISMO BITCOIN LAC CLINICA 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• ▶ BATISMO BITCOIN 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: Music: Music: Podcasts:",0,1
video_9975,Quais são seus valores? | Thiago Schutz #responsabilidade #reflexão,0,0
